country_name,country_code,year,agriculture_forestry_and_fishing_value_added_percent_of_gdp,adjusted_savings_natural_resources_depletion_percent_of_gni,access_to_electricity_percent_of_population,adjusted_savings_energy_depletion_percent_of_gni,adjusted_savings_carbon_dioxide_damage_percent_of_gni,access_to_clean_fuels_and_technologies_for_cooking_percent_of_population,agriculture_forestry_and_fishing_value_added_annual_percent_growth
Georgia,GEO,2014,9.2042368072631,0.333416479516369,100,0.0265620539861034,1.63929404820607,76.8,-1.337079525
Georgia,GEO,2015,8.54206032187102,0.384302849818922,100,0.009170591509443,2.18887747689992,79.2,0.273516202739657
Georgia,GEO,2016,8.00327332913851,0.451743243642999,100,0.0031358878903447,2.39984681638375,81.9,-8.766528972
Georgia,GEO,2017,6.91860933720368,0.36773410112611,100,0.0040317828927471,2.35681048871605,84.2,-2.202980576
Georgia,GEO,2018,7.56159033807908,0.353338873995124,99.9,0.0041956464231294,2.21696493782054,86,13.0976307073909
Georgia,GEO,2019,7.33548626473072,0.489501772483629,100,0.0035653354043031,2.46977399336174,87.8,1.43887693069252
Georgia,GEO,2020,8.31654843439314,0.71454807091559,100,0.0016264082196734,2.69510153489058,89.6,6.74251562671347
Germany,DEU,2008,0.836898767415279,0.138617515905533,100,0.138505049046963,0.560552920150295,100,12.7551035827075
Germany,DEU,2009,0.670175199509393,0.0796055350440294,100,0.0795822026569453,0.581782669898134,100,-3.427336987
Germany,DEU,2010,0.775746733637608,0.0761801376502495,100,0.0760802701343548,0.637077768534713,100,-1.415632019
Germany,DEU,2011,0.924336107663921,0.0986197026549725,100,0.0984645228015509,0.579048407830086,100,3.82241633788996
Germany,DEU,2012,0.911054928259736,0.0788985227753028,100,0.0787684100718653,0.653897165136502,100,0.155876312301146
Germany,DEU,2013,0.926871460059708,0.059798712921437,100,0.0596791674226543,0.656743891190043,100,-2.684062783
Germany,DEU,2014,0.915391753233484,0.0398221083435397,100,0.0397537844055885,0.624702229627799,100,11.8317197634491
Germany,DEU,2015,0.708829582097775,0.0272784832279589,100,0.0272784832279589,0.751643901137815,100,-12.67089928
Germany,DEU,2016,0.730325301694873,0.0185491740941153,100,0.0185491740941153,0.754551229825156,100,3.81663297824501
Germany,DEU,2017,0.860523969487648,0.0235604624283058,100,0.0235604624283058,0.725015196357601,100,4.46484079479129
Germany,DEU,2018,0.743078810770796,0.0278580557415591,100,0.0278580557415591,0.674875042607019,100,-13.28428792
Germany,DEU,2019,0.83369166704386,0.047726874604311,100,0.0195252435301418,0.667020226046949,100,8.99793810864197
Germany,DEU,2020,0.728891877945977,0.0396520572133387,100,0.0100688916733278,0.648473199522983,100,-0.179679752
Greece,GRC,2008,2.89505867715816,0.14242333631622,100,0.125383479797088,0.780398042183845,100,2.52941653959722
Greece,GRC,2009,2.92582395634654,0.0520061381977231,100,0.0412423836808023,0.80767000119634,100,-0.707711372
Greece,GRC,2010,2.9142102078812,0.103697021394489,100,0.081409579133524,0.861422623949229,100,-4.218175811
Greece,GRC,2011,3.0618456010827,0.143072908075267,100,0.107697523458489,0.916583194996177,100,2.69023026274076
Greece,GRC,2012,3.41908207828197,0.101402839285262,100,0.0636953742604182,1.01960858521422,100,5.59064439970183
Greece,GRC,2013,3.35146223879432,0.0708037385708853,100,0.0323290966602002,0.980726208005452,100,-8.535426449
Greece,GRC,2014,3.53346105430384,0.0615391246821082,100,0.0284409679098027,0.988157675107461,100,5.44299326571773
Greece,GRC,2015,3.82153798821664,0.0369866498983856,100,0.016100170992005,1.20951730627082,100,-2.197867101
Greece,GRC,2016,3.45812941533327,0.0518478541723886,100,0.0190664267039692,1.24900941142716,100,-8.197312193
Greece,GRC,2017,3.7522702094539,0.0591888670250129,100,0.0250132869376178,1.25700573084856,100,11.7712157831924
Greece,GRC,2018,3.52573090341626,0.0759207988184946,100,0.0400851923915587,1.21471651293021,100,-2.71007726
Greece,GRC,2019,3.66151933931312,0.0500690744474725,100,0.0265569446653843,1.20285154747712,100,4.67515438119376
Greece,GRC,2020,3.9238294812332,0.0274660927573485,100,0.0089890011633958,1.19477404376849,100,-8.232665353
Honduras,HND,2008,12.1501702062634,1.19201729211718,76.4,0.00258802441277,1.71089275955111,40.75,1.92664972835092
Honduras,HND,2009,10.8250414864446,1.10273631580731,78.3,0.0012109566024164,1.55869993788521,42.1,-1.94786961
Honduras,HND,2010,11.5912204379757,2.30432402757561,81,0.0016456146159322,1.54707235134248,42.4,1.77353959314097
Honduras,HND,2011,14.2196558016976,0.232459965893275,82.2,0.0025681124938183,1.56712955234736,43.4,6.48427433886071
Honduras,HND,2012,13.5662940347061,0.277273543895031,83.6,0.0024050359469125,1.66456158771776,44.1,10.6827938544844
Honduras,HND,2013,12.1911279403961,0.0637458324509267,87.2,0.00219740262054,1.76139060991096,44.5,3.44007204339358
Honduras,HND,2014,12.5383501333105,0.220947631095019,88.7,0.0018958484755045,1.75314630343295,45,2.81464864470881
Honduras,HND,2015,12.2159784468116,0.0964560992908653,90,0,1.76625536550817,45.9,2.63086381341347
Honduras,HND,2016,12.0499014058464,0.133255300150608,91.6,0,1.68379321119496,46.5,4.77456838162777
Honduras,HND,2017,12.6697681094878,0.111789675686681,86.5,0.0006652387020728,1.59513636967216,46.9,10.3497405056569
Honduras,HND,2018,11.6101604613644,0.0011831628005116,91.6,0.0010253496771205,1.77576962615653,47.6,2.63268821629732
Honduras,HND,2019,10.6380334094751,0.0012246164053756,91.1,0.0007347732952406,1.80397784979076,48.1,-0.955303812
Honduras,HND,2020,12.1880671407553,0.0009910011191194,93.1,0.0003885106482894,1.7410874057085,48.9,-5.350886645
Hungary,HUN,2008,3.47814940071837,0.456891654149121,100,0.456719867580469,0.961853446292062,100,55.3977057561389
Hungary,HUN,2009,2.99527728031797,0.340510598343756,100,0.340438161892449,1.05390622750616,100,-13.63277426
Hungary,HUN,2010,3.00710894106453,0.320734055102333,100,0.320676764544416,1.08636792812562,100,-22.17187848
Hungary,HUN,2011,3.97302154410133,0.451945187962808,100,0.451884859611309,1.03595499586736,100,16.608150492031
Hungary,HUN,2012,3.88850753892061,0.439399255223308,100,0.439334873841806,1.09384375612856,100,-21.31932458
Hungary,HUN,2013,3.92253734459854,0.351947724607561,100,0.351918795889097,1.0001566655815,100,14.8585281774186
Hungary,HUN,2014,3.94529830379291,0.270954028862865,100,0.270950647461227,1.01585978413977,100,15.1608905746409
Hungary,HUN,2015,3.76135548183773,0.168194095569833,100,0.168192387464785,1.26565942686634,100,-1.201679681
Hungary,HUN,2016,3.8677257212942,0.118517451532393,100,0.11851344174629,1.26983550894976,100,13.0496618950845
Hungary,HUN,2017,3.74894666908719,0.15464572242304,100,0.154637173875013,1.26538340145366,100,-6.411588966
Hungary,HUN,2018,3.47162730279737,0.228381949460763,100,0.22837879679833,1.17834172772265,100,5.14999789201222
Hungary,HUN,2019,3.32505112170721,0.201281427552599,100,0.201281427552599,1.18458361464711,100,-1.58196323
Hungary,HUN,2020,3.36254685371176,0.11301391702029,100,0.11301391702029,1.18493199739068,100,-8.35968635
Ireland,IRL,2008,0.850028643552735,0.0222280037607303,100,0.0159196575954583,0.515292938058611,100,5.46707660326413
Ireland,IRL,2009,0.557956344829605,0.0277640456648846,100,0.0079479281522894,0.567102969985171,100,-15.75316019
Ireland,IRL,2010,0.954341928654505,0.0915149820061444,100,0.0143827302306965,0.615736763057318,100,18.5829332883295
Ireland,IRL,2011,1.20300703223081,0.0815042859547437,100,0.0123528070789271,0.562360500691662,100,17.204695703371
Ireland,IRL,2012,0.984770378070667,0.0400245145039409,100,0.0128527929524471,0.632183849426076,100,-18.26634425
Ireland,IRL,2013,1.06834594737171,0.014218286298964,100,0.0095738326597288,0.572934365896766,100,2.04036050116866
Ireland,IRL,2014,1.21597049654997,0.015339236734546,100,0.0061893200139178,0.545709094229255,100,26.6730621278836
Ireland,IRL,2015,0.867861440205505,0.0032544680104442,100,0.0026742701646707,0.573744618820429,100,5.65560642398609
Ireland,IRL,2016,0.925027049298507,0.058951007616789,100,0.0472463407413152,0.5715514870532,100,9.90181892420306
Ireland,IRL,2017,1.11924663459632,0.117165840306819,100,0.0689102116004979,0.528448323472718,100,9.62711664464979
Ireland,IRL,2018,0.83052746012552,0.13224934794849,100,0.0954752081133497,0.493243403466885,100,-13.97109844
Ireland,IRL,2019,0.883336918632163,0.0639856919474082,100,0.0498776317994419,0.470021801315756,100,28.4884721900233
Ireland,IRL,2020,0.939558040553553,0.0307646714146591,100,0.018320044453045,0.46420986403246,100,0.455159985755799
Israel,ISR,2008,1.80943795765309,0.20044002541275,100,0.085349033061665,0.827640963226671,100,-0.833787571
Israel,ISR,2009,2.14139661336725,0.133051053558854,100,0.0504161597082355,0.876876963298257,100,17.7414221722329
Israel,ISR,2010,1.82975876400948,0.0706744923094515,100,0.0347037681531794,0.861171178756441,100,-9.546976102
Israel,ISR,2011,1.85000171535157,0.126104492063989,100,0.0663664714143631,0.791064247065991,100,9.27327992084956
Israel,ISR,2012,1.4926299498497,0.13005147833958,100,0.0263944180509208,0.924355771183658,100,-6.360007631
Israel,ISR,2013,1.52142807731562,0.15049855968115,100,0.0987935976086396,0.742258562773912,100,0.659160088776218
Israel,ISR,2014,1.3878333514616,0.144510925973394,100,0.111807593082751,0.697443201107718,100,-5.942841059
Israel,ISR,2015,1.4205563555958,0.142637291798213,100,0.0976967257185518,0.764483068413619,100,-6.032966014
Israel,ISR,2016,1.45144669238151,0.132239295179646,100,0.0838268274723125,0.73102376750094,100,6.67178599784464
Israel,ISR,2017,1.43332361550204,0.0790923283309165,100,0.0587073274749799,0.68870648199206,100,2.59390155439007
Israel,ISR,2018,1.38933071555976,0.124775928068988,100,0.0997354758172602,0.635740290081453,100,-3.605513709
Israel,ISR,2019,1.34643940764737,0.0742350993525232,100,0.0742350993525232,0.638346067122421,100,0.429796301860023
Israel,ISR,2020,1.36656606491536,0.134324234023164,100,0.134324234023164,0.600052548179666,100,-3.957954502
Italy,ITA,2008,1.87300893559166,0.116904614025709,100,0.11672935694004,0.500379197584884,100,2.10505698942649
Italy,ITA,2009,1.80208177882956,0.062662625275337,100,0.0624111632345605,0.498775358596696,100,-1.018088536
Italy,ITA,2010,1.76928173132246,0.0756451395213109,100,0.0752939396048865,0.54334982351645,100,0.247884162602759
Italy,ITA,2011,1.84910093882918,0.117937374425124,100,0.117461665921987,0.516891322605718,100,0.774706203131714
Italy,ITA,2012,1.90886941227517,0.128314250616459,100,0.128314250616459,0.561581419666757,100,-3.964291032
Italy,ITA,2013,2.05779366637333,0.116142862091432,100,0.116142862091432,0.523776513089457,100,1.26706059829111
Italy,ITA,2014,1.90848213125891,0.0998509306110661,100,0.0998509306110661,0.509998231500788,100,-2.132351209
Italy,ITA,2015,1.99152552817849,0.0566668828128587,100,0.0566668828128587,0.644118843409788,100,4.72973176227104
Italy,ITA,2016,1.84915248302101,0.0271467726535307,100,0.0271467726535307,0.635909950457083,100,-0.328017647
Italy,ITA,2017,1.89343264776643,0.0404721933714182,100,0.0404721933714182,0.624378479364825,100,-3.998443849
Italy,ITA,2018,1.85755612561626,0.0687880150631172,100,0.0687880150631172,0.601803752833951,100,2.92494033950202
Italy,ITA,2019,1.81866879873849,0.0581061900833431,100,0.0530133112677937,0.63779427201479,100,-2.00799699
Italy,ITA,2020,1.9280162015612,0.0451701902908457,100,0.0353991756272992,0.617271353351838,100,-4.170610189
Japan,JPN,2008,1.05410176653648,0.008331035071968,100,0.0073920173542431,0.592769288161856,100,7.64023211409666
Japan,JPN,2009,1.08231650645818,0.0071838742865529,100,0.0057956753196895,0.560749596647418,100,-7.622978432
Japan,JPN,2010,1.10828108130349,0.0077328534030604,100,0.005729487488349,0.55899016482746,100,-5.179173886
Japan,JPN,2011,1.08027176258707,0.0089689530620979,100,0.0063666074977563,0.564314080683717,100,1.37032406125539
Japan,JPN,2012,1.12285396244805,0.0080447577569086,100,0.0060605729681951,0.604289845317787,100,-1.018197914
Japan,JPN,2013,1.06671782970179,0.0076156648905525,100,0.0061204933026938,0.75710010697244,100,-1.555786277
Japan,JPN,2014,0.996605700341743,0.0094827830900647,100,0.0082317228176372,0.806874968305143,100,-5.748730344
Japan,JPN,2015,1.03412007048647,0.0092816066474676,100,0.0080119430043036,0.887759372735125,100,-4.216017078
Japan,JPN,2016,1.12498130848332,0.0063740673240948,100,0.0052854361299092,0.809942415703026,100,-8.055500648
Japan,JPN,2017,1.12844054943922,0.0074488879531277,100,0.0063023213081212,0.845359290263633,100,0.738901812660032
Japan,JPN,2018,1.044248236,0.0094048862145402,100,0.0080014947763808,0.836024386198061,100,-6.686717756
Japan,JPN,2019,1.03894744464527,0.0344978800972204,100,0.0069206667751621,0.828509586952811,100,4.35026720631684
Japan,JPN,2020,1.06638425931073,0.0283125164934551,100,0.0045870055407853,0.817480494834382,100,-3.712560528
Kyrgyz Republic,KGZ,2008,23.4855331532901,2.51686276150789,99.5,0.119159761820282,4.08556454783823,68.2,0.862556874911036
Kyrgyz Republic,KGZ,2009,18.7607374707352,2.98431318324107,99.5,0.0637805767119747,4.1407881126263,70.1,6.7246651708236
Kyrgyz Republic,KGZ,2010,17.4482561772443,7.2684214434384,99,0.0871619316758997,4.04235724489337,71.5,-2.571594528
Kyrgyz Republic,KGZ,2011,16.56531665,8.11472274482071,98.3,0.122964288246079,4.10358909479186,72.8,1.84652515199379
Kyrgyz Republic,KGZ,2012,16.654196378216,2.41024551537618,99.8,0.110790919380013,4.85662640051564,74.2,1.24728223633579
Kyrgyz Republic,KGZ,2013,14.6378725497812,4.35112272171659,98.9,0.0967631691389069,4.3867319800936,75.1,2.65092399236586
Kyrgyz Republic,KGZ,2014,14.7186631194877,2.97487577775832,99.8,0.08858893890771,4.56669238809476,76,-0.549727337
Kyrgyz Republic,KGZ,2015,14.0607643300857,3.23325348451187,98.7,0.0049935349728568,5.56475374986668,76.6,6.15581041591871
Kyrgyz Republic,KGZ,2016,12.8344731564928,4.34784033706205,99.7,0.0105496946163461,5.3962247743878,76.9,2.86617744819735
Kyrgyz Republic,KGZ,2017,12.5145788958853,6.80542363667538,100,0.0212545735872917,4.81280975871942,77.2,2.23506795421891
Kyrgyz Republic,KGZ,2018,11.6752864842384,3.49979565981386,100,0.029520573396249,5.49569777102984,77.3,2.60473483904038
Kyrgyz Republic,KGZ,2019,10.3739026248931,6.06465058244658,99.9,0.0225371455338571,5.06478495685099,77.3,2.47753362507963
Kyrgyz Republic,KGZ,2020,12.1696556730884,4.75869913369626,99.9,0.0103844848901373,5.14073567258898,77.1,0.860614117962655
Latvia,LVA,2008,3.09128712531246,0.0421471651620775,99.7,0.0421471651620775,0.614852208055907,100,-4.992103752
Latvia,LVA,2009,3.28684121352283,0.0364415777065532,100,0.0364415777065532,0.719508969156526,100,11.3980477789571
Latvia,LVA,2010,4.11588497283241,0.0482324265307126,99.8,0.0482324265307126,1.00628477731451,100,-7.207111522
Latvia,LVA,2011,3.77780079362838,0.0725165881556007,99.8,0.0725165881556007,0.858605472133416,100,3.96625457418169
Latvia,LVA,2012,3.53285388028976,0.108105775264166,100,0.108105775264166,0.840826584083868,100,7.1697636666638
Latvia,LVA,2013,3.2120869041368,0.0705971448194518,100,0.0705971448194518,0.799101910774828,100,-6.387052265
Latvia,LVA,2014,3.61639638963682,0.0702132494014572,100,0.0702132494014572,0.779977017300713,100,10.558829130164
Latvia,LVA,2015,3.55445018445087,0.0273720281181398,100,0.0273720281181398,0.938014132549411,100,2.48364944567217
Latvia,LVA,2016,3.32532538955761,0.0148905728804009,100,0.0148905728804009,0.915604312645501,100,-4.056633155
Latvia,LVA,2017,3.62476211824764,0.0284610080250479,100,0.0284610080250479,0.87613646636012,100,1.49855360184317
Latvia,LVA,2018,3.66104778019513,0.0634751560734816,100,0.0634751560734816,0.900738821136496,100,-3.936395202
Latvia,LVA,2019,3.85343444199836,0.0469010774792983,100,0.0469010774792983,0.912078610545423,100,21.2538012123279
Latvia,LVA,2020,4.0791819421756,0.0242158311769009,100,0.0242158311769009,0.867333693797813,100,-0.208687878
Lithuania,LTU,2008,3.28158323801393,0.101241066828756,99.4,0.101241066828756,0.757220860601399,100,2.45581089645783
Lithuania,LTU,2009,2.52928276861212,0.055082350905294,99.5,0.055082350905294,0.844425190670312,100,1.40039529072502
Lithuania,LTU,2010,3.06871518554059,0.0632545993679849,99.7,0.0632545993679849,0.976178842868244,100,-6.275715438
Lithuania,LTU,2011,3.51897129368263,0.0895930615737395,99.7,0.0895930615737395,0.836374943032488,100,6.5195467472178
Lithuania,LTU,2012,4.00007448760216,0.0762159130680747,100,0.0762159130680747,0.891352906598085,100,11.9984942190383
Lithuania,LTU,2013,3.53435810553224,0.0551989515670167,100,0.0551989515670167,0.805012349681068,100,-3.090788459
Lithuania,LTU,2014,3.4401608409572,0.0452597318364978,100,0.0452597318364978,0.762427170224832,100,4.54807366831187
Lithuania,LTU,2015,3.43671864804715,0.0204096842873404,100,0.0204096842873404,0.963766791125023,100,5.23178160732319
Lithuania,LTU,2016,3.12061896056681,0.0123380922218575,100,0.0123380922218575,0.968870146914013,100,-3.96658679
Lithuania,LTU,2017,3.54933633712632,0.0148150768005386,100,0.0148150768005386,0.912018168035646,100,0.568529441562248
Lithuania,LTU,2018,2.88685726647675,0.015877717103123,100,0.015877717103123,0.87633058325825,100,-10.9651705
Lithuania,LTU,2019,3.12404744403716,0.0083146049501238,100,0.0083146049501238,0.905173064928296,100,10.5755801096042
Lithuania,LTU,2020,3.53241993914326,0.0040726406324964,100,0.0040726406324964,0.861028394078567,100,17.9755631316772
Netherlands,NLD,2008,1.65239006969149,0.84057276905166,100,0.84057276905166,0.489499485853486,100,2.58590619243981
Netherlands,NLD,2009,1.56591919996572,0.554421343039608,100,0.554421343039608,0.52857316476943,100,3.13138623060341
Netherlands,NLD,2010,1.78780819318779,0.597732613826022,100,0.597732613826022,0.582240762977496,100,-0.172275091
Netherlands,NLD,2011,1.59844393327571,0.778473608025466,100,0.778473608025466,0.524902529720418,100,-0.208765434
Netherlands,NLD,2012,1.69697006526574,0.921106734291822,100,0.921106734291822,0.58976632046725,100,-0.066754329
Netherlands,NLD,2013,1.84474290341919,0.932413421601151,100,0.932413421601151,0.583063627689549,100,1.44135490687334
Netherlands,NLD,2014,1.80098935055634,0.57247142322415,100,0.57247142322415,0.571075209534479,100,5.07411848176696
Netherlands,NLD,2015,1.80598562591626,0.341319074512326,100,0.341319074512326,0.722325857106918,100,3.22369511295742
Netherlands,NLD,2016,1.86399139098136,0.195597657921628,100,0.195597657921628,0.74420571641313,100,2.95398800403987
Netherlands,NLD,2017,1.96787421373596,0.215336076465677,100,0.215336076465677,0.707047096097429,100,1.24404166726913
Netherlands,NLD,2018,1.75987236955923,0.320730424537342,100,0.320730424537342,0.651230410891115,100,-0.541418168
Netherlands,NLD,2019,1.7588069903961,0.201138066501046,100,0.201138066501046,0.669252580441607,100,2.74268853622715
Netherlands,NLD,2020,1.73737205482673,0.0724657054602596,100,0.0724657054602596,0.658293937750636,100,1.66507103510882
North Macedonia,MKD,2008,11.4435151485936,0.488093382642879,99.2,0.003873880848081,2.59884655102828,65.45,22.4858461236378
North Macedonia,MKD,2009,10.3701684908181,0.395939209308769,99.2,0.0015898333728568,2.62420340667032,66.75,2.71988885326493
North Macedonia,MKD,2010,10.1206048077275,0.768594443338146,99.5,0.0059329715648027,2.66185610098826,68.1,-13.47864537
North Macedonia,MKD,2011,9.35099292094117,0.729394320951639,99.7,0.0175393459653316,2.75498642060967,69.2,1.83381433381433
North Macedonia,MKD,2012,9.10471970396591,0.624404038814223,99.6,0.019239705166019,2.94922129964022,70.3,-16.04475409
North Macedonia,MKD,2013,10.0274760854448,0.654134855552125,99.7,0.0145254980389802,2.49141899693584,71.5,8.57625092302823
North Macedonia,MKD,2014,10.1775672771312,0.714203354731409,99.8,0.0179010041466017,2.32531395404308,72.6,3.11872530604313
North Macedonia,MKD,2015,9.72691849418736,0.510154705439398,99.9,0.0144349706054265,2.64343167369883,73.5,1.85923808925598
North Macedonia,MKD,2016,9.17290831294816,0.493973961519753,100,0.0107031509486604,2.55812012225505,75.1,-0.382326643
North Macedonia,MKD,2017,7.87324504211252,0.411741295807213,100,0.0004745116359742,2.68411689870565,75.7,-12.45782909
North Macedonia,MKD,2018,8.47039846991427,0.171342632849988,99.8,0.0004115783660021,2.35375711143709,76.8,8.26969311271391
North Macedonia,MKD,2019,8.13229139447626,0.0002883283423364,100,0.0002883283423364,2.81475609248272,78.2,0.0718414263788532
North Macedonia,MKD,2020,8.56905928759264,0.0002472907301323,100,0.0002472907301323,2.64316835417941,79.6,2.48327622776962
Norway,NOR,2008,1.08255295779966,10.3020183718478,100,10.2986989078097,0.21501342957638,100,3.95890963491703
Norway,NOR,2009,1.2360885219239,6.65850209543548,100,6.65753529719314,0.266153624239145,100,1.54302079566892
Norway,NOR,2010,1.5247849522003,6.01921108770385,100,6.01240274247921,0.27305115677403,100,9.98827370283956
Norway,NOR,2011,1.30483723965979,7.89569785262854,100,7.88732370472113,0.234802880346416,100,4.08802128555743
Norway,NOR,2012,1.07727511345649,7.21278448607968,100,7.20581924994123,0.232739589046693,100,4.61618885538624
Norway,NOR,2013,1.25303567412594,6.23368372243037,100,6.22653789091165,0.24167617015239,100,-4.714582984
Norway,NOR,2014,1.38343133732434,5.74188481603779,100,5.73736562017344,0.256112719525124,100,7.36384184046111
Norway,NOR,2015,1.48183029554502,3.77785422316998,100,3.77589038604521,0.341727567893984,100,-5.541188196
Norway,NOR,2016,2.03389884901806,2.88451446890449,100,2.88451446890449,0.361574935151988,100,-5.997757596
Norway,NOR,2017,1.91877892439687,4.01726038453833,100,4.01726038453833,0.341713379204999,100,4.43328226905754
Norway,NOR,2018,1.81119901939869,5.42299407644147,100,5.42299407644147,0.324806999745276,100,-1.227627193
Norway,NOR,2019,1.78246102169707,4.58125148190583,100,4.58125148190583,0.351207659720173,100,0.982746821927563
Norway,NOR,2020,1.8439294251894,3.18099507439657,100,3.18099507439657,0.389566267230675,100,6.84970756402319
Paraguay,PRY,2008,13.4176454912948,1.57498771443714,96.7,0.126480324799942,0.494708142636727,53.1,9.89326521305496
Paraguay,PRY,2009,9.94793815611476,1.68876701804246,96.9,0.0898905729757249,0.595659537974706,55,-11.68000819
Paraguay,PRY,2010,13.0144797820733,2.1622094060019,97.4,0.117808879440848,0.557059568462078,56.9,41.7669554125804
Paraguay,PRY,2011,13.7962263457725,1.71367522465186,98.2,0.175695426633397,0.481433687017158,59.3,5.67642729668287
Paraguay,PRY,2012,10.0422288967986,1.73216774164191,97.8,0.191772052419373,0.505319542364143,61.1,-29.78398423
Paraguay,PRY,2013,12.8648395783659,1.7404305136966,99,0.169491888555804,0.463916497516651,62.8,43.5346949013963
Paraguay,PRY,2014,11.7708565049652,1.72290788602101,99,0.158185915687049,0.487573126300798,64.4,7.17993933429521
Paraguay,PRY,2015,9.44042072515891,1.74825697580599,99.3,0.0900304817865495,0.635194144709901,65.5,-1.440827134
Paraguay,PRY,2016,10.696513407573,1.94989162552721,98.4,0.0668037964354051,0.740665521580828,66.4,2.69616995630035
Paraguay,PRY,2017,10.1848244821521,1.73407053661574,99.3,0.0383267376789851,0.799919402404989,67.2,4.93543794522304
Paraguay,PRY,2018,9.95020338548856,1.55007568643218,99.6,0.0584887381620262,0.853697933767252,67.7,2.19926829712517
Paraguay,PRY,2019,9.66747366416727,1.40472344790444,99.7,0.0461215816368336,0.909649910120611,68.1,-3.385884265
Paraguay,PRY,2020,10.7279902822144,1.73361901941654,99.7,0.0251307362043053,1.03227149493767,68.3,7.44241660163087
Peru,PER,2008,7.16094114578461,7.75826563017481,84.7,0.89860959253876,0.915514362930105,61.9,7.44938893553504
Peru,PER,2009,7.40390665571257,5.65672071818966,86.4,0.412670050507661,1.00347371725624,63.9,0.303885391795092
Peru,PER,2010,6.82799723597835,6.54242556620795,88.1,0.480650156268263,0.940810597344822,65.7,0.978143259034852
Peru,PER,2011,7.10011013658205,7.50589801356522,89.7,0.82242712702382,0.908071330142112,67.8,8.12224079550812
Peru,PER,2012,6.72523424077649,6.1614422431802,91.1,0.664350835710216,0.828229944994455,69.8,1.77198128914613
Peru,PER,2013,6.66831016491401,4.43496845026311,92.1,0.576908865552091,0.842820878337753,71.7,2.605850504
Peru,PER,2014,6.80424741378252,3.0401268041801,92.9,0.591112982801342,0.933901007187017,73.7,-1.089514843
Peru,PER,2015,7.04564405972046,2.29072454733953,93.9,0.24877815163583,1.03480302518111,75.5,3.95317597390137
Peru,PER,2016,6.93503461650105,2.91595068834264,94.2,0.114996035543677,1.11011585055071,77.6,1.73896990954402
Peru,PER,2017,6.77975956010925,3.74955487914633,94.8,0.157566712184688,1.00875998176771,79.5,2.96850050805632
Peru,PER,2018,6.88584285144097,3.8447577432192,95.2,0.321731219100192,1.010673414,81.4,9.63205751744556
Peru,PER,2019,6.85303103477238,1.65142496692186,95.6,0.327780706797745,1.05159282984431,83.3,1.49805510013823
Peru,PER,2020,7.7158463734968,2.16456108211891,96.2,0.157267891279944,1.07153926768787,84.8,0.969182529376369
Poland,POL,2008,2.64309499472652,0.445552171439196,99.8,0.352731898869605,1.58383363665626,100,-1.25808369
Poland,POL,2009,2.62640625045433,0.296050980474294,100,0.17882277512685,1.9265925681407,100,11.5225612995202
Poland,POL,2010,2.91554815662609,1.19079083183441,100,0.218675983627503,1.94965792940284,100,0.0719624441050826
Poland,POL,2011,3.17180701243977,1.61743994539105,100,0.276969998903922,1.831508419,100,0.794632569484065
Poland,POL,2012,2.98562113420809,0.443193940202461,100,0.208127937317358,1.97840752220141,100,-9.184558012
Poland,POL,2013,3.22652536867249,0.340743490926348,100,0.176177897937229,1.94016015440794,100,8.90490149841723
Poland,POL,2014,2.97119902232799,0.26892380970956,100,0.134234298123509,1.85540193623594,100,1.79020873971656
Poland,POL,2015,2.48363694237949,0.202021645110496,100,0.0998186801504259,2.18879059159772,100,-8.515537361
Poland,POL,2016,2.6237968659564,0.17697469747851,100,0.0802010308669439,2.38302376298354,100,0.473933649289094
Poland,POL,2017,2.98537285986431,0.240568821371575,100,0.0992918997714656,2.33003774502943,100,1.50534126140491
Poland,POL,2018,2.41564136866167,0.283466956224099,100,0.122084570912255,2.1668488359998,100,-8.659185102
Poland,POL,2019,2.37029744646443,0.180124336724235,100,0.0915204988141914,2.10714690300415,100,-2.08373498
Poland,POL,2020,2.56844423547416,0.1117856615611,100,0.0520976228306071,2.03936214719318,100,15.0527831669477
Portugal,PRT,2008,1.96377185231981,0.196999263701999,100,0.0244457536016662,0.599205642919227,100,3.71746030729534
Portugal,PRT,2009,1.95062621184125,0.112665685684194,100,0.0036276021138464,0.657461763123391,100,-3.2942351
Portugal,PRT,2010,1.94034870976094,0.175402721830987,100,0.0267203740539444,0.631471844740013,100,0.537447197028442
Portugal,PRT,2011,1.8384390598893,0.0841026699748833,100,0.0552672669140831,0.616862809721932,100,0.966048704232918
Portugal,PRT,2012,1.92004687349348,0.0812340516501046,100,0.045235329985514,0.709690480129566,100,-0.853555368
Portugal,PRT,2013,2.04188706497902,0.0567992008096526,100,0.0469168511517236,0.673690124287521,100,0.721213907584684
Portugal,PRT,2014,1.97659101484386,0.0516623812057021,100,0.0472877787735754,0.686726863958719,100,-2.341853996
Portugal,PRT,2015,1.97541250129625,0.0203951930053471,100,0.0199325643436486,0.893308657243091,100,2.54414505057481
Portugal,PRT,2016,1.92235840837832,0.0147750291612269,100,0.0147742824102917,0.869387373005813,100,-0.214620047
Portugal,PRT,2017,1.96367345206825,0.0460453887473928,100,0.0226972707742777,0.923129501821787,100,1.78669048920655
Portugal,PRT,2018,1.91817470918666,0.0858261922063373,100,0.0340519319849068,0.820383068037749,100,-0.226263473
